ID,Firm_ID,Year_of_Establishment,FirmName,Legal_Representative,Registered_Capital,Paid_in_Capital,Date_of_Establishment,Business_Status,Unified_social_credil_code,Registration_number,Taxpayer_number,Organization_code,Type_of_enterprise,Industry,Date_of_approval,Registration_Authority,Term_of_operation,Taxpayer_qualification,Staff_size,Insured_number,Former_name,English_name,Registered_address,Business_scope,Email,Label,Province,Province_code,City,City_code,County,County_code
115322580,d1ae540e591e032e941f11b927cddd4f,2013,晋江市亮剑无纺布有限公司,陈圆圆,10万人民币,,2013-08-23,存续（在营、开业、在册）,,,91350582077401494N,07740149-4,有限责任公司,非金属矿物制品业,None,福建省晋江市市场监督管理局,2013-08-23至2023-08-22,,,,None,None,福建省泉州市晋江市永和镇菌边村东区,一般经营项目:制造：无纺布 （以上经营范围涉及许可经营项目的.应在取得有关部门的许可后方可经营),,,福建省,350000,泉州市,350500,晋江市,350582
65713900,4ba510c500b52271eb61a2bec0098798,2013,安化县廖七妹皮鞋店,廖七妹,10万人民币,,2013-11-27,存续,,,,,,,,,,,,,,,,,,小微企业,湖南省,430000,益阳市,430900,安化县,430923
105220203,8e56a3619206cfdf22f461c8419d9710,2014,青岛优秀尼贸易有限公司,张洪儒,100.000000万人民币,,2014-12-12,在营（开业）企业,,130104000095397,9113010832013610XA,32013610X,有限责任公司(自然人投资或控股),零售业,None,即墨市工商行政管理局,2014-12-12至无固定期限,,,,None,None,山东省青岛市即墨市环秀办事处西窑上村,None,,,山东省,370000,青岛市,370200,即墨区,370215
121084656,7e29141fd2d354784c45cf42326ad446,2014,上海市闸北区庞大日用品经营部,庞敏华,,,2014-05-12,在营（开业）,,310108600458212,,,个体工商户,批发和零售业,None,静安区市场监督管理局,,,,,,,上海市闸北区三泉路729号101室,食用农产品，烟草零售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,,None,上海市,310000,上海市,310000,静安区,310106
121532120,efba698cea117efb2f15feceac8fd0bd,2013,昆山市玉山镇濡沐贸易商行,夏彩萍,1万人民币,,2013-08-07,在业,,310114000590413,91310114736684628C,736684628,,批发业,None,嘉定区市场监管局,2002-03-18,,,,None,"Shanghai Gaoju Lifting Equipment Co.,Ltd.",上海市嘉定区环城路2环城路200号J331室,起重设备、机电产品、五金交电、电子产品、汽摩配件、电线电缆、电动工具、通讯器材、包装材料、橡塑制品、钢材、服饰、办公用品、装饰装修材料、建材、日用百货的销售，机械设备维修（除特种设备）。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,,None,上海市,310000,上海市,310000,嘉定区,310114
74698445,f9bccd2b9ce8832847b89ba4d4b9d13b,2014,会宁县东新服装鞋店,李代翠,3万人民币,,2014-10-26,存续,,,,,,,,,,,,,,,,,,小微企业,甘肃省,620000,白银市,620400,会宁县,620422
147733471,4f3cfe3a83aa33821e4fd2ddfb990f71,2014,爱辉区小福水电焊修理部,董振英,未公开,,2014-11-12,存续（在营、开业、在册）,,231102600016092,未公开,未公开,个体工商户,机动车、电子产品和日用产品修理业,None,黑河市市场监督管理局爱辉分局,未公开,,,,None,未公开,航运二号楼西侧（110852）,水电焊修理,,None,广东省,440000,清远市,441800,清城区,441802
102019105,5a01383ab12f89757646c36d6f18323e,2013,贵州畅汇投资担保有限公司,刘静平,1000 万人民币元,,2013-07-31,存续,,520200000043971,91520200073887095N,07388709-5,有限责任公司(自然人投资或控股),租赁和商务服务业,None,六盘水市工商行政管理局,2013-07-31至2033-07-31,,,,None,None,贵州省六盘水市钟山区钟山中路59号B栋8层804,项目投资；物品寄卖；投资管理；担保服务（融资性担保除外）；担保咨询。,,,贵州省,520000,六盘水市,520200,钟山区,520201
116444767,caec49b9787fe8288f9b7fd60228d172,2014,江苏青檀网络科技有限公司,蒋晓雪,1000万元人民币,,2014-12-04,在业,,,91320113302354066J,30235406-6,有限责任公司,研究和试验发展,None,南京市栖霞区市场监督管理局,2014-12-04至无固定期限,,,,None,None,南京市栖霞区马群街道仙林大道18号,计算机网络技术研发、软件开发及信息技术咨询、技术服务；网页设计、计算机及辅助设备、通讯设备、电子产品销售。（依法须经批准的项目，经相关部门批准后方可开展经营活动）,,,江苏省,320000,南京市,320100,栖霞区,320113
81649316,096ca7a21c99422e154112e25f607581,2014,昆明市五华区腊鲁拔餐馆,刘莉,0.002万人民币,,2014-10-09,注销,,,,,,,,,,,,,,,,,,,云南省,530000,昆明市,530100,五华区,530102
89790472,bdace08f03f95de2ce4bc2bc14caff11,2013,漳州市芗城区庄氏通讯器材店,庄杰彬,16万人民币,,2013-06-18,存续,,,,,,,,,,,,,,,,,,小微企业,福建省,350000,漳州市,350600,芗城区,350602
28366792,7fa5b36f6d1ca10abdc25852839f0977,2014,哈尔滨玺涵经贸有限公司,杨杨,120万,120万,2014-07-14,存续,912301043008865449,230104101005841,912301043008865449,300886544,有限责任公司(自然人投资或控股),批发业,,哈尔滨市道外区市场监督管理局,2014-07-14至无固定期限,-,-,0,-,-,哈尔滨市道外区大有坊小区5栋1层30号,经销：五金、劳保用品、仪器仪表、日用品（不含危险化学品）、办公用品、家用电器、汽车配件、照明电器、化工产品（不含危险化学品）、消防设备、一类医疗器械。,251771548@qq.com,小微企业,黑龙江省,230000,哈尔滨市,230100,道外区,230104
18095687,16e98a26d9779a70b0b331d9108a5930,2014,固始俊宇商贸有限公司,朱国积,50万,50万,2014-01-15,存续,91411525091406849U,411525000035699,91411525091406849U,091406849,有限责任公司(自然人独资),批发业,,信阳市固始县市场监督管理局,2014-01-15至2024-01-15,-,-,0,-,-,河南省信阳市固始县陈淋子镇街道商贸新区,化妆品、服装、鞋帽、箱包、电子产品销售。,"""1029092283@qq.com"",""486343541@hn.com""",,河南省,410000,信阳市,411500,固始县,411525
4121243,3e0681497870a274b2b68de3ad2739a1,2013,广州巴雷特美甲用品有限公司,黄兰惠,10万人民币,10万人民币,2013-09-10,在业,914401010784153020,440111000537093,914401010784153020,078415302,有限责任公司(自然人独资),批发业,,广州市白云区工商行政管理局,2013-09-10至无固定期限,-,-,0,-,-,广州市白云区机场路138号广州市白云区新兴发广场（一期）12座109号,化工产品批发（危险化学品除外）;化妆品及卫生用品批发;化妆品及卫生用品零售;,,小微企业,广东省,440000,广州市,440100,白云区,440111
94226135,b72ce689db04368707142488a280a00b,2013,昆明市官渡区弘捷建材经营部,周吉虹,2万人民币,,2013-02-05,存续,,,,,,,,,,,,,,,,,,小微企业,云南省,530000,昆明市,530100,官渡区,530111
62779932,2cba189ccabca0ea7f9f07cf77f8aac7,2013,溧阳姚氏历史文化研究会,姚由之,3万人民币,,2013-01-08,正常,,,,,,,,,,,,,,,,,,社会组织,江苏省,320000,常州市,320400,金坛区,320413
43487337,1e5c1333852d4005877c4dee63495f64,2014,农安县巴吉垒镇李家家庭农场,李廷秀,0.001万人民币,,2014-06-03,注销,,,,,,,,,,,,,,,,,,,吉林省,220000,长春市,220100,农安县,220122
54964246,a86ca33df34e9abe485f291fb22ccfa7,2013,郭淑贞--长沙市岳麓区岳华路157号盛大泽西城2栋101号,郭淑贞,5万人民币,,2013-06-24,存续,,,,,,,,,,,,,,,,,,,湖南省,430000,长沙市,430100,岳麓区,430104
37920779,174ca2db522b25f0758f80c06ae14cfc,2014,刘洲--长沙市开福区黄兴北路1号金满地商业步行街B区088号,刘洲,,,2014-01-07,注销,,,,,,,,,,,,,,,,,,,湖南省,430000,长沙市,430100,开福区,430105
2893149,dfb0efd6ccdf1db2506e477069791839,2014,上海松羽不锈钢设备制造有限公司闵行销售部,鲍学全,-,-,2014-03-20,注销,-,310112001347264,-,-,有限责任公司分公司(自然人投资或控股),批发业,,闵行区市场监督管理局,2014-03-20至2017-07-03,-,-,-,-,-,上海市闵行区剑川路955号311室,不锈钢制品、机械设备设计、销售。【依法须经批准的项目，经相关部门批准后方可开展经营活动】,xuequan.bao@songyush.com,,上海市,310000,上海市,310000,闵行区,310112
146121505,6f10c04291dd502f1300dc62f37add24,2013,高邮市马兰机械厂,马兰英,8万元人民币,,2013-06-21,在业,,321084000183754,未公开,,个人独资企业,制造业,None,高邮市市场监督管理局,2009-04-30,,,,None,未公开,高邮市车逻镇工业集中区,许可经营项目：无 一般经营项目：机械配件加工。,,None,江苏省,320000,扬州市,321000,高邮市,321084
125219119,35dbd7672a656b26197856a5834d9cb5,2014,武进体湖塘唤醒造型美发店,沙荣建,1万人民币,,2014-06-03,注销,,,,,,,None,,,,,,,,,,,None,江苏省,320000,常州市,320400,武进区,320412
131067915,447c7f78418a69206aa9b8340fecaad2,2013,大连粮食批发市场易粮商店,宋慧平,,,2013-06-28,存续（在营、开业、在册）,,210211602442179,91440300MA5EDL3W8G,L6037987-9,个体工商户,None,None,甘井子分局,2017-03-09,,,,None,未公开,辽宁省大连市甘井子区南甘线7公里938米处,预包装兼散装食品批发兼零售,,None,辽宁省,210000,大连市,210200,甘井子区,210211
59492255,e5fa59d980cce7966a7145b5951b436d,2014,金湖戴冬梅日用品经营部,戴冬梅,5万人民币,,2014-07-25,注销,,,,,,,,,,,,,,,,,,,江苏省,320000,淮安市,320800,金湖县,320831
59809162,d598baa03cf37f9c43c4f8c9d019d379,2014,通榆县晨晨通讯器材商店,樊淑侠,5万人民币,,2014-08-21,存续,,,,,,,,,,,,,,,,,,小微企业,吉林省,220000,白城市,220800,通榆县,220822
108179049,26583a9af700099611a35c77303bfa27,2014,乐山长泽矿山机械设备有限公司,钟新明,100 万,,2014-01-20,存续,,,91511112089887145X,08988714-5,有限责任公司(自然人投资或控股),批发和零售业,None,乐山市五通桥区工商局,2014-01-20至无固定期限,,,,None,None,乐山市五通桥区竹根镇文化街假日广场,销售矿山设备（依法须经批准的项目，经相关部门批准后方可开展经营活动）。,,,四川省,510000,乐山市,511100,五通桥区,511112
28231625,289c8745631fbdda53b8784e24ab94a5,2014,金华青春树文化传播有限公司,张立,50万人民币,50万人民币,2014-10-17,存续,913307013076859133,330701000087579,913307013076859133,307685913,有限责任公司(自然人投资或控股),文化艺术业,,金华市市场监督管理局经济技术开发区分局,2014-10-17至无固定期限,-,小于50人,1,-,-,浙江省金华市婺城区金帆街778号1幢4楼409,文化交流活动策划；设计、制作国内广告业务；摄影摄像服务,,小微企业,浙江省,330000,金华市,330700,婺城区,330702
8129111,1f2658aab7e1d98209efaac51b22fb7d,2014,广东东拓电气消防安全检测有限公司,王秋生,1000万人民币,-,2014-11-28,在业,91440111320972212N,-,91440111320972212N,320972212,有限责任公司(自然人投资或控股),专业技术服务业,,广州市白云区市场监督管理局,2014-11-28至无固定期限,-,小于50人,7,,-,广州市白云区黄石街江夏北四路6号709房（自主申报）,电气机械检测服务;房屋租赁;货物进出口（专营专控商品除外）;技术进出口;商品批发贸易（许可审批类商品除外）;商品零售贸易（许可审批类商品除外）;场地租赁（不含仓储）;消防检测技术研究、开发;电子产品检测;电气防火技术检测服务;建筑消防设施检测服务;,,小微企业,广东省,440000,广州市,440100,白云区,440111
86269592,e4ee2fc9b36b747dea64cbca3d59e38a,2014,阳谷县郭屯乡顺发农机配件大全,刘云峰,2万人民币,,2014-01-21,在营企业,,,,,,,,,,,,,,,,,,,山东省,370000,聊城市,371500,阳谷县,371521
87934534,ef3f5c6e56bdc6851f1050f7f36181d4,2013,台州市椒江小韩牛肉拉面馆,韩牙新,0.0001万人民币,,2013-12-27,注销,,,,,,,,,,,,,,,,,,,浙江省,330000,台州市,331000,椒江区,331002
83680248,14655a5cf8b6ce828ecd40026034e4e2,2014,曲阜市长青副食超市,颜平,1万人民币,,2014-05-22,在营企业,,,,,,,,,,,,,,,,,,,山东省,370000,济宁市,370800,曲阜市,370881
109472018,ddbfbb60c065872a241f7679d79dbeff,2013,惠州市原一中实业有限公司,郝国伟,100万元人民币,,2013-06-25,存续,,,91441300071885483E,07188548-3,有限责任公司(自然人投资或控股),房地产业,None,惠州市工商行政管理局,2013-06-25至无固定期限,,,,None,None,惠州大亚湾西区上杨翠竹园,房地产开发及经营（凭资质证书经营）；...广告业（户外广告须审批经营）；经济信息咨询；国内贸易（不含国家法律、法规禁止的经营项目；法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可证后方可经营；不含商场、仓库经营）。(依法须经批准的项目，经相关部门批准后方可开展经营活动)〓,,,广东省,440000,惠州市,441300,惠阳区,441303
75672202,855307f75fb3fed14df79649dab2dfb9,2014,永清县三圣口金奎木材加工厂,封金奎,10万人民币,,2014-03-25,存续,,,,,,,,,,,,,,,,,,小微企业,河北省,130000,廊坊市,131000,永清县,131023
88143288,b603ba2ee4df0d4df505c69f176fb366,2014,曹县安蔡楼镇永国摄影器材销售中心,杜永国,6万人民币,,2014-12-16,在营企业,,,,,,,,,,,,,,,,,,小微企业,山东省,370000,菏泽市,371700,曹县,371721
143232814,72ee97eb30cd66c1309916c429a156fa,2013,胶南市珠海路远青五金供货站,杨宝梅,,,2013-01-18,存续,,370284600724648,未公开,,个体工商户,批发和零售业,None,青岛市黄岛区工商行政管理局,2099-01-01,,,,None,未公开,山东省青岛市黄岛区双珠路（原珠海路191号）,"零售：五金建材、电工电器、劳保文体、灯具、门窗.经营其他无需行政审批即可经营的一般经营项目(以上范围需经许可经营的,须凭许可证经营)",,None,山东省,370000,青岛市,370200,黄岛区,370211
126063667,a239ce56de5f387500218443d47c50f5,2014,武宣县武宣镇文昌日杂店,孙子文,-,,2014-10-15,注销,,,,,,,None,,,,,,,,,,,None,广西壮族自治区,450000,来宾市,451300,武宣县,451323
127025853,2da16e781041233bbc605fa9eaf47bf1,2014,昌图县柱旺玉米种植专业合作社,李俊学,60万人民币,,2014-04-16,存续（在营、开业、在册）,,211224NA002342X,未公开,,农民专业合作社,农、林、牧、渔业,None,昌图县市场监督管理局,未公开,,,,None,未公开,昌图县十八家子镇十八家子村二组,组织成员开展玉米种植、提供玉米种植技术信息咨询服务。（依法须经批准的项目，经相关部门批准后方可开展经营活动。,,None,辽宁省,210000,铁岭市,211200,昌图县,211224
35796586,ed3b12578eecdea2fa28655812965703,2014,大方县核桃村综合服务站,高潮光,0.0005万人民币,,2014-07-16,存续,,,,,,,,,,,,,,,,,,小微企业,贵州省,520000,毕节市,520500,大方县,520521
66287886,f88aac71edcde89ffde2fe7aea533981,2013,肖永红-湖南省涟源市人民东路（行知中学对面）,肖永红,,,2013-03-04,存续,,,,,,,,,,,,,,,,,,,湖南省,430000,娄底市,431300,涟源市,431382
82676603,e9d65b62fe24c79d2257ec51258638fa,2014,威海高技术产业开发区李记黄焖鸡米饭,李永涛,0.0002万人民币,,2014-12-19,在营企业,,,,,,,,,,,,,,,,,,小微企业,山东省,370000,威海市,371000,环翠区,371002
96311225,d2af977f6204bfd1020e0330343fc989,2014,淮安市淮阴区兆花农副产品经营部,顾兆花,200万人民币,,2014-06-17,注销,,,,,,,,,,,,,,,,,,,江苏省,320000,淮安市,320800,淮阴区,320804
